Dane Depto;DEPARTAMENTO;DANE MUNICIPIO;MUNICIPIO/ANM;CENTRO POBLADO;"DANE 
INSTITUCIÓN EDUCATIVA";INSTITUCIÓN EDUCATIVA;DANE SEDE;NOMBRE SEDE;TIPO SITIO;Detalle sitio;ENERGIA;Region;MATRICULA;LATITUD;LONGITUD;GRUPO
76;VALLE DEL CAUCA;76020;ALCALÁ;VDA SANTA TERESITA;476020000249;IE ARTURO GOMEZ JARAMILLO;276020000231;SANTA TERESITA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;20;4,660777220;-75,758472960;Opción 2
52;NARIÑO;52022;ALDANA;VEREDA EL CHORRILLO;252022000046;CENTRO EDUCATIVO EL CHORRILO;252022000046;CENTRO EDUCATIVO EL CHORRILLO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;33;0,91394967;-77,6957307;OBLIGATORIOS
52;NARIÑO;52022;ALDANA;INSP SAN LUIS;452022000118;INSTITUCION EDUCATIVA COMERCIAL SAN LUIS;452022000118;INSTITUCION EDUCATIVA COMERCIAL SAN LUIS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;310;0,85532217;-77,67954765;OBLIGATORIOS
52;NARIÑO;52022;ALDANA;LA LAGUNA - ALDANA;252022000127;CENTRO EDUCATIVO LA LAGUNA;252022000127;CENTRO EDUCATIVO LA LAGUNA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;5;0,882550680;-77,691512040;Opción 2
52;NARIÑO;52022;ALDANA;VDA PAMBARROSA;152022000084;INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL PILAR;152022000084;INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL PILAR;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;525;0,877622753;-77,70196043;Opción 1
52;NARIÑO;52022;ALDANA;SAN LUIS;452022000118;INSTITUCION EDUCATIVA COMERCIAL SAN LUIS;252022000038;ESCUELA SAN LUIS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;260;0,85532217;-77,67954765;OBLIGATORIOS
47;MAGDALENA;47030;ALGARROBO;BELLAVISTA;247030000595;INSTITUCION EDUCATIVA DEPARTAMENTAL LOMA DEL BALSAMO;247030010511;ESCUELA RURAL MIXTA BELLAVISTA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;186;10,33063889;-74,03222222;OBLIGATORIOS
47;MAGDALENA;47030;ALGARROBO;ESTACION LLERAS;247030000595;INSTITUCION EDUCATIVA DEPARTAMENTAL LOMA DEL BALSAMO;247288000315;I. E. D. Lomas de Balsamo sede Estacion Lleras;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;198;10,31402657;-74,12476082;OBLIGATORIOS
47;MAGDALENA;47030;ALGARROBO;VEREDA LA ESTACION;247030000641;INSTITUCION EDUCATIVA DEPARTAMENTAL RAFAEL NU¿EZ;247288000901;SEDE SAGRADO CORAZON;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;770;10,20035;-74,056083;OBLIGATORIOS
47;MAGDALENA;47030;ALGARROBO;LA LOMA DEL BALSAMO;247030000595;INSTITUCION EDUCATIVA DEPARTAMENTAL LOMA DEL BALSAMO;247288000595;CENTRO EDUCATIVO LOMA DEL BALSAMO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;872;10,28655375;-74,03263092;OBLIGATORIOS
47;MAGDALENA;47030;ALGARROBO;VDA. LAS CARRERAS;247288000595;INSTITUCION EDUCATIVA DEPARTAMENTAL LOMA DEL BALSAMO;247030010499;ERM LAS CARRERAS;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;28;10,293083;-74,14975;Opción 1
19;CAUCA;19022;ALMAGUER;VEREDA BALCONCRUZ;219022001096;I.E. SANTA MARIA DE CAQUIONA;219022000341;ESCUELA RURAL MIXTA BALCONCRUZ;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;9;1,923833333;-76,75316667;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA CASA BLANCA;119022001172;INSTITUCION EDUCATIVA SAN LUIS;219022000235;CASA BLANCA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;33;1,874166667;-76,85633333;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA CERRO LARGO;219022001096;I.E. SANTA MARIA DE CAQUIONA;219022000928;ESCUELA RURAL MIXTA CERRO LARGO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;12;1,86414661;-76,79496359;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA EL CHILCO;219022001207;I.E. LA HERRADURA;219022000987;EL CHILCO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;10;1,86155744;-76,87336652;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA EL HATO;219022001096;I.E. SANTA MARIA DE CAQUIONA;219022000171;ESCUELA RURAL MIXTA EL HATO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;35;1,88081841;-76,77476297;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;CORREGIMIENTO EL PENOL;219022000065;CENTRO EDUCATIVO LA HONDA;219022000162;EL PENOL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;50;1,87099711;-76,82223503;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA EL PUENTE;219022001207;I.E. LA HERRADURA;219022001037;EL PUENTE;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;29;1,86488309;-76,88779104;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA EL SILENCIO;219022000405;CENTRO EDUCATIVO LA TARABITA;219022000324;EL SILENCIO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;34;1,91281005;-76,91988786;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA EL TAMBO;219022001193;INSTITUCION EDUCATIVA EL TABLON;219022000332;EL TAMBO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;7;1,95140115;-76,86635274;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;ESCUELA RURAL MIXTA DE GUAYACANES;219022001207;I.E. LA HERRADURA;219022000723;GUAYACANES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;5;1,85195815;-76,8717297;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA GABRIELAS;219022001096;I.E. SANTA MARIA DE CAQUIONA;219022000138;ESCUELA MIXTA GABRIELAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;37;1,876220000;-76,799331260;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;GUAYACUNDO;219022000065;CENTRO EDUCATIVO LA HONDA;219022000120;GUAYACUNDO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;29;1,85429847;-76,84658827;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA HIGUERILLAS;219022001207;I.E. LA HERRADURA;219022000049;HIGUERILLOS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;31;1,870833333;-76,89016667;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA LA HERRADURA;219022001207;I.E. LA HERRADURA;219022001207; LA HERRADURA (sede principal);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;313;1,869;-76,8745;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;LA MANGA;219022000065;CENTRO EDUCATIVO LA HONDA;219022000383;LA MANGA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;21;1,86338611;-76,81421945;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA LA MESA;219022001207;I.E. LA HERRADURA;219022000871;LA MESA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;13;1,85525109;-76,88466073;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;LA PILA;219022000065;CENTRO EDUCATIVO LA HONDA;219022000073;LA PILA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;18;1,85044593;-76,80288989;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;LA PRIMAVERA;219022001193;INSTITUCION EDUCATIVA EL TABLON;219022000251;LA PRIMAVERA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;9;1,93679535;-76,87806614;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;LLACUANAS;219022001185;INSTITUCION EDUCATIVA LLACUANAS;219022001185; LLACUANAS (sede principal);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;293;1,94237688;-76,89365584;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA LLACUANAS BAJO;219022001185;INSTITUCION EDUCATIVA LLACUANAS;219022000359;LLACUANAS BAJO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;33;1,94237688;-76,89365584;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA LOMALARGA;219022001185;INSTITUCION EDUCATIVA LLACUANAS;219022000456;LA YUNGA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;17;1,94969676;-76,8976486;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA NACEDERO;219022000065;CENTRO EDUCATIVO LA HONDA;219022001215;NACEDERO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;17;1,842833333;-76,84333333;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA ORDONEZ;119022001172;INSTITUCION EDUCATIVA SAN LUIS;219022000421;ORDONEZ;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;34;1,87831537;-76,84720609;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VDA. PUCARA;219022000201;CENTRO EDUCATIVO CORTADERAS;219022000201; CORTADERAS (sede principal);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;11;1,922666667;-76,858;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;VEREDA QUEBRADILLAS;219022001096;I.E. SANTA MARIA DE CAQUIONA;219022000863;ESCUELA RURAL MIXTA QUEBRADILLAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;9;1,9413927;-76,73580041;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;CORREGIMIENTO SAUJI;219022000405;CENTRO EDUCATIVO LA TARABITA;219022000260;SAUJI;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;9;1,888;-76,88716667;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;TABLON;219022001193;INSTITUCION EDUCATIVA EL TABLON;219022001193; EL TABLON (sede principal);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;408;1,93006276;-76,88895762;OBLIGATORIOS
19;CAUCA;19022;ALMAGUER;CORREGIMIENTO TARABITA;219022000405;CENTRO EDUCATIVO LA TARABITA;219022000405; TARABITA (sede principal);SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;64;1,90284725;-76,909649;OBLIGATORIOS
15;BOYACÁ;15022;ALMEIDA;VDA EL ROSAL;315022000196;I.E. ENRIQUE SUAREZ;215022000078;ESC EL ROSAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;20;4,94506202;-73,38084868;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;ASENTAMIENTO INDIGENA;227025001219;CE INDÍGENA KATIO BERNARDO ARCE - CEIKABAL;227025080852;SEDE INDÍGENA PUERTO TOMAS;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;47;-;-;Opción 1
27;CHOCÓ;27025;ALTO BAUDÓ;ASENTAMIENTO INDIGENA;227025080171;CE INDÍGENA JUAN ANTONIO CHAMORRO;227025080836;SEDE INDÍGENA CARRIZAL;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;31;-;-;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;ASENTAMIENTO INDIGENA;227025001219;CE INDÍGENA KATIO BERNARDO ARCE - CEIKABAL;227025080879;SEDE INDÍGENA SARU;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;27;-;-;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;ASENTAMIENTO INDIGENA GORODÓ;227025000930;CE INDÍGENA NUNCIDÓ;227025080801;SEDE INDÍGENA GORODÓ;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;34;5,404397970;-77,148287200;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;COMUNIDAD INDIGENA DE CRISTALINO;227025000514;CE INDÍGENA FLORESMIRO DOGIRAMA;227025800006;SEDE INDIGENA VIRGILIO CONDE;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;32;-;-;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;VDA DOCACINA;227025000930;CE INDÍGENA NUNCIDÓ;227025001103;SEDE INDÍGENA DE DOCACINA;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;35;5,395352010;-77,140991460;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;DOPARE;227025000930;CE INDÍGENA NUNCIDÓ;227025080411;SEDE INDÍGENA DOPARE;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;35;5,439311880;-77,188492820;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;ENSENADA DE UTRIA;;;;PNN DE UTRIA;CASOS ESPECIALES;PNN;SOLUCIÓN SOLAR  ;B;No aplica;6,018611111;-77,34833333;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;CORREG FELICIA;227502080088;IE INDÍGENA CHIMÍA DE MIACORA;227025001154;SEDE INDÍGENA DE FELICIA;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;70;5,80278363;-77,06301711;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;IND VDA COCALITO;227025001065;IE INDÍGENA EUCICIO ISARAMA;227025000867;ESCUELA RURAL MIXTA INDIGENA DE COCALITO;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;113;5,45772002;-76,97636729;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;IND VDA PTO HACHITO;227025001065;IE INDÍGENA EUCICIO ISARAMA;227025080259;SEDE INDÍGENA DE PUERTO HACHITO;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;34;-;-;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;IND RESG INDIG CATRU;227025000051;IE INDÍGENA PATRICIO MECHA;227025000051;IE INDÍGENA MARIO CHAMORRO - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;197;5,314722222;-77,08194444;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;IND VDA TATABRERA;227025000051;IE INDÍGENA PATRICIO MECHA;227025080130;SEDE INDÍGENA DE TATABRERA;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;54;-;-;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;IND VDA UYABA;227025001065;IE INDÍGENA EUCICIO ISARAMA;227025001065;IE INDÍGENA EUCICIO ISARAMA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;281;-;-;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;MEKARABADO;227025000051;IE INDÍGENA PATRICIO MECHA;227025080488;SEDE INDÍGENA MEKARABADO;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;48;5,516722871;-76,975877260;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;PEÑA ALTA MOJAUDO;227502080088;IE INDÍGENA CHIMÍA DE MIACORA;227025800065;SEDE INDIGENA PEÑA ALTA MOJAUDO;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;63;5,878246730;-77,104153633;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;PUERTO ALEGRE;227025000891;IE INDÍGENA DE PUERTO ALEGRE NAUCA;227025000891;IE INDÍGENA DE PUERTO ALEGRE NAUCA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;547;5,60088014;-77,01468401;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;PUERTO ECHEVERRY;227025001341;IE MISAEL SOTO CORDOBA;227025001341;IE MISAEL SOTO CORDOBA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;167;5,323611111;-76,96277778;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;CORREG PUERTO INDIO;227025001219;CE INDÍGENA KATIO BERNARDO ARCE - CEIKABAL;227025001219;CE INDÍGENA KATIO BERNARDO ARCE - CEIKABA - SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;209;5,769945844;-77,12355765;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;PUERTO MARTÍNEZ;227025000361;CE HERMANO ANSELMO MOLANO;227025000824;SEDE DE PUERTO MARTINEZ;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;48;5,588333333;-76,99722222;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;PUERTO VALENCIA;227025000361;CE HERMANO ANSELMO MOLANO;227025001456;SEDE DE PUERTO VALENCIA;SEDES EDUCATIVAS;IE;PLANTA ELÉCTRICA;B;15;5,631388889;-76,99611111;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;RESG INDIG CATRU;227025000051;IE INDÍGENA PATRICIO MECHA;227025000042;SEDE INDÍGENA DE CATRU;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;165;-;-;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;RESGUARDO BELLA LUZ VIEJA;227025001022;IE INDÍGENA DE VACAL;227025080887;SEDE INDIGENA BELLA LUZ VIEJA;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;56;5,49585387;-77,06098738;OBLIGATORIOS
27;CHOCÓ;27025;ALTO BAUDÓ;RIO. CATRÚ;227025001065;IE INDÍGENA EUCICIO ISARAMA;227025080461;SEDE INDÍGENA PLAYA NUEVA RIO CATRU;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;21;5,36786861;-76,9307334;Opción 1
27;CHOCÓ;27025;ALTO BAUDÓ;SANTA CATALINA BOCA DE CATRU;227025001065;IE INDÍGENA EUCICIO ISARAMA;227025800057;SEDE INDIGENA SANTA CATALINA;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;92;5,32580363;-77,02105418;Opción 1
27;CHOCÓ;27025;ALTO BAUDÓ;CORREG. VILLA NUEVA;227025080704;CE INDÍGENA MAXIMILIANO ROJAS ISARAMA;227025001260;SEDE INDÍGENA DE VILLA NUEVA;SEDES EDUCATIVAS;IE;NO TIENE ENERGÍA;B;65;5,398899820;-77,024422220;Opción 2
27;CHOCÓ;27025;ALTO BAUDÓ;YUCAL;227025000361;CE HERMANO ANSELMO MOLANO;227025000280;SEDE DE YUCAL;SEDES EDUCATIVAS;IE;SOLUCIÓN SOLAR  ;B;12;5,609444444;-77,02111111;OBLIGATORIOS
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;AL LADO DEL OLEODUCTO DE ECOPETROL;213074000961;I.E. ALEJANDRO DURAN DIAZ;213074000570;CENTRO EDUCATIVO DE PABOLA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;60;8,819666667;-74,12116667;OBLIGATORIOS
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;VEREDA DE CARDALES;213074000961;I.E. ALEJANDRO DURAN DIAZ;213074000367;CENTRO EDUCATIVO DE CARDALES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;71;8,78952047;-74,16411729;OBLIGATORIOS
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;EL CAIMAN;213074000561;I.E. ALEJANDRO DURAN DIAZ;213074000561;ANTONIO NARIÑO SEDE EL CAIMAN;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;42;8,927777778;-74,17083333;OBLIGATORIOS
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;VDA. EL CARMEN;213074000189;I.E. SAN ISIDRO;213074000791;EL CARMEN;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;31;8,81730586;-74,12190888;Opción 1
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;VDA. EL DIAMANTE;213074000189;I.E. SAN ISIDRO;213074000952;EL DIAMANTE;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;28;8,7820888;-74,24314366;Opción 1
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;EL RUBIO;213074000189;I.E. SAN ISIDRO;213074000090;EL RUBIO;SEDES EDUCATIVAS;IE;SIN INFORMACIÓN;B;61;8,80608965;-74,218853;OBLIGATORIOS
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;VEREDA PUERTO ROSARIO;213074000961;I.E. ALEJANDRO DURAN DIAZ;113074000001;CENTRO EDUCATIVO PUERTO ROSARIO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;66;8,786166667;-74,15;OBLIGATORIOS
13;BOLÍVAR;13030;ALTOS DEL ROSARIO;SANTA LUCIA;213074000171;I.E. SAGRADO CORAZON DE JESUS;213074000162;SEDE PRINCIPAL;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;41;8,677833333;-74,21222222;OBLIGATORIOS
25;CUNDINAMARCA;25035;ANAPOIMA;VEREDA ADALUCIA;225035000358;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL PATIO BONITO;225035000323;ESCUELA RURAL ANDALUCIA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;41;4,51419879;-74,47237;Opción 1
25;CUNDINAMARCA;25035;ANAPOIMA;VEREDA  EL  CONSUELO;125035000159;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JULIO CESAR SANCHEZ;225035000412;ESCUELA RURAL EL CONSUELO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;35;4,550048700;-74,505280980;Opción 2
25;CUNDINAMARCA;25035;ANAPOIMA;VEREDA EL HIGUERON;125035000159;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JULIO CESAR SANCHEZ;225035000102;ESCUELA EL HIGUERON;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;26;4,583895290;-74,500838120;Opción 2
25;CUNDINAMARCA;25035;ANAPOIMA;VEREDA LAS MERCEDES;125035000159;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL JULIO CESAR SANCHEZ;225035000099;ESCUELA RURAL LAS MERCEDES;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;46;4,55019897;-74,53414797;Opción 1
25;CUNDINAMARCA;25035;ANAPOIMA;VEREDA PATIO BONITO;225035000358;INSTITUCIÓN EDUCATIVA RURAL DEPARTAMENTAL PATIO BONITO;225035000358;ESUCELA RURAL PATIO BONITO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;242;4,51419879;-74,47237;OBLIGATORIOS
25;CUNDINAMARCA;25035;ANAPOIMA;SAN ANTONIO DE ANAPOIMA;225035000072;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL SAN ANTONIO;225035000072;ESCUELA RULAL SAN ANTONIO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;361;4,57388826;-74,54901333;OBLIGATORIOS
52;NARIÑO;52036;ANCUYA;CGTO EL INGENIO;252036000057;INSTITUCION EDUCATIVA MARIA AUXILIADORA;252036000057;INSTITUCION EDUCATIVA MARIA AUXILIADORA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;111;1,2856666;-77,536138;OBLIGATORIOS
52;NARIÑO;52036;ANCUYA;INDO;252036000090;CENTRO EDUCATIVO INDO;252036000090;CENTRO EDUCATIVO INDO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;10;1,212222;-77,534167;OBLIGATORIOS
52;NARIÑO;52036;ANCUYA;MACASCRUZ;252036000081;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS LAJAS;252036000081;INSTITUCION EDUCATIVA NUESTRA SEÑORA DE LAS LAJAS;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;187;1,1979166;-77,540638;OBLIGATORIOS
52;NARIÑO;52036;ANCUYA;CORREGIMIENTO YANANCHA;252036000065;INSTITUCION EDUCATIVA YANANCHA;252036000065;INSTITUCION EDUCATIVA YANANCHA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;70;1,25;-77,533333;Opción 1
52;NARIÑO;52036;ANCUYÁ;EL GUADUAL;252036000375;CENTRO EDUCATIVO EL GUADUAL;252036000375;CENTRO EDUCATIVO EL GUADUAL;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;7;1,226345741;-77,511016150;Opción 2
52;NARIÑO;52036;ANCUYÁ;VEREDA LA LOMA;252036000049;INSTITUCION EDUCATIVA LA LOMA;252036000049;INSTITUCION EDUCATIVA LA LOMA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;58;1,250000000;-77,516667000;Opción 2
52;NARIÑO;52036;ANCUYÁ;VEREDA SAN LUIS;252036000103;CENTRO EDUCATIVO SAN LUIS;252036000103;CENTRO EDUCATIVO SAN LUIS;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;14;1,314962817;-77,518422220;Opción 2
76;VALLE DEL CAUCA;76036;ANDALUCÍA;CORREG ALTAFLOR;276036000037;IE AGRICOLA CAMPOALEGRE;276036000207;JOSE MARIA CORDOBA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;7;4,1243611;-75,97027778;OBLIGATORIOS
76;VALLE DEL CAUCA;76036;ANDALUCÍA;VDA LA UNION;276036000037;IE AGRICOLA CAMPOALEGRE;276036000274;SANTA MATILDE;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;52;-;-;Opción 2
76;VALLE DEL CAUCA;76036;ANDALUCÍA;PARDO;276036000037;IE AGRICOLA CAMPOALEGRE;276036000223;JOSE ANTONIO ANZOATEGUI;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;39;4,12288534;-76,12554036;OBLIGATORIOS
25;CUNDINAMARCA;25040;ANOLAIMA;BARRIO CHICO, LA FLORIDA;225040000544;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL LA FLORIDA;225040000595;JARDIN DEPTAL LA FLORIDA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;37;4,770820000;-74,433690000;Opción 2
25;CUNDINAMARCA;25040;ANOLAIMA;LA FLORIDA VENTORRILLO;225040000544;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL LA FLORIDA;225040000544;INST. EDUCATIVA DEPTAL LA FLORIDA;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;322;4,768331;-74,53497597;OBLIGATORIOS
25;CUNDINAMARCA;25040;ANOLAIMA;LA FLORIDA, CENTRO;225040000544;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL LA FLORIDA;225040000331;ESCUELA RURAL ANTONIO NARIÑO;SEDES EDUCATIVAS;IE;RED INTERCONECTADA;B;108;4,773699398;-74,43100801;Opción 1
25;CUNDINAMARCA;25040;ANOLAIMA;VEREDA LA LAGUNA;125040000582;INSTITUCION EDUCATIVA DEPARTAMENTAL CARLOS GIRALDO;225040000668;ESCUELA RURAL LA LAGUNA;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;24;4,774030010;-74,477876490;Opción 2
25;CUNDINAMARCA;25040;ANOLAIMA;VEREDA MESITAS;125040000582;INSTITUCION EDUCATIVA DEPARTAMENTAL CARLOS GIRALDO;225040000439;ESCUELA RURAL MESITAS DEL CABALLERO;SEDES EDUCATIVAS;IE;TIENE ENERGÍA;B;25;4,743318860;-74,476663580;Opción 2
